Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
AvgRole_1214_RoleName,aqWt,avg角色_AvgRole_C.csv,222,AvgRole,Character Name,,？？？（女）,??? (Female),??? (женщина),¿¿¿(mujer),？？？(女),???(여),??? (femme),???（weiblich）,???（feminino）,??? (หญิง),??? (Wanita),???（nữ）
AvgRole_1215_RoleName,aqWw,avg角色_AvgRole_C.csv,223,AvgRole,Character Name,,少年,Youth,Мальчик,El chico,少年,소년,Le garçon,Junge,O garoto,เด็กหนุ่ม,Remaja,Thiếu niên
AvgRole_1216_RoleName,aqWz,avg角色_AvgRole_C.csv,224,AvgRole,Character Name,,蹈海者少年,Seafarer Youth,Плаватель морей мальчик,Joven marinero,蹈海者少年,해양도약자 소년,Jeune Marin,Seefahrer-Junge,Jovem marinheiro,ผู้เหยียบทะเลหนุ่ม,Pelaut Muda,Thiếu niên dấn thân vào biển
AvgRole_1217_RoleName,aqWC,avg角色_AvgRole_C.csv,225,AvgRole,Character Name,,女人,Woman,Женщина,Mujer,女性,여성,Femme,Frau,Mulher,ผู้หญิง,Perempuan,Phụ nữ
AvgRole_1218_RoleName,aqWF,avg角色_AvgRole_C.csv,226,AvgRole,Character Name,,少年,Youth,Мальчик,El chico,少年,소년,Le garçon,Junge,O garoto,เด็กหนุ่ม,Remaja,Thiếu niên
AvgRole_1219_RoleName,aqWI,avg角色_AvgRole_C.csv,227,AvgRole,Character Name,,友人,Friend,Друг,Amigo,友人,친구,Ami,Freund,Amigo,มิตรสหาย,Teman,Bạn hữu
AvgRole_1220_RoleName,aqWL,avg角色_AvgRole_C.csv,228,AvgRole,Character Name,,男性教众,Male Cultist,Мужская паства,Fiel masculino,男性信者,남성 신도,Adorateur masculin,Männlicher Gläubiger,Devoto masculino,ผู้ศรัทธาชาย,Kaum pria pengikut,Tín đồ nam
AvgRole_1221_RoleName,aqWO,avg角色_AvgRole_C.csv,229,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1222_RoleName,aqWR,avg角色_AvgRole_C.csv,230,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1223_RoleName,aqWU,avg角色_AvgRole_C.csv,231,AvgRole,Character Name,,大副,First Mate,Старший помощник капитана,Primer oficial,大副,부선장,Second,Erster Offizier,Primeiro oficial,ต้นหน,Perwira Pertama,Đại-phó
AvgRole_1224_RoleName,aqWX,avg角色_AvgRole_C.csv,232,AvgRole,Character Name,,轮机长,Chief Engineer,Инженер-механик,Jefe de Máquinas,機関長,기관장,Chef mécanicien,Maschinenmeister,Chefe de Máquinas,หัวหน้าช่างกล,Kepala Mesin,Trưởng máy
AvgRole_1225_RoleName,aqXa,avg角色_AvgRole_C.csv,233,AvgRole,Character Name,,朵尔？,Doll?,Дора?,¿Doal?,ドル？,돌?,Poupée ?,Dorl?,Boneca?,ดอร์?,Boneka?,Đóa?
AvgRole_1226_RoleName,aqXd,avg角色_AvgRole_C.csv,234,AvgRole,Character Name,,「梅森」,"""Mason""",《Мейсон》,「Mason」,「メイソン」,「메이슨」,「Mason」,「Mason」,「Mason」,「เมสัน」,「Mason」,「Mason」
AvgRole_1227_RoleName,aqXg,avg角色_AvgRole_C.csv,235,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1228_RoleName,aqXj,avg角色_AvgRole_C.csv,236,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1228_Tittle,aqXl,avg角色_AvgRole_C.csv,236,AvgRole,Character Title,,凛然的女人,A Stern Woman,Строгая женщина,Mujer severa,凛とした女性,냉정한 여성,Femme imposante,Strenge Frau,Mulher Intimidadora,ผู้หญิงที่ดูจริงจัง,Wanita yang berwibawa,Người phụ nữ uy nghiêm
AvgRole_1229_RoleName,aqXm,avg角色_AvgRole_C.csv,237,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1229_Tittle,aqXo,avg角色_AvgRole_C.csv,237,AvgRole,Character Title,,独眼男人,One-Eyed Man,Одноглазый мужчина,Hombre tuerto,片目男,한쪽 눈이 없는 남성,Homme borgne,Einäugiger Mann,Homem de um olho só,ชายตาเดียว,Pria Bermata Satu,Người đàn ông một mắt
AvgRole_1230_RoleName,aqXp,avg角色_AvgRole_C.csv,238,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1230_Tittle,aqXr,avg角色_AvgRole_C.csv,238,AvgRole,Character Title,,身型巨大的怪物,Giant Monster,Монстр огромного размера,Una criatura enorme,巨体のモンスター,거대한 괴물,Un monstre gigantesque,Ein riesiges Monster,Um monstro de grande porte,สัตว์ประหลาดร่างยักษ์,Makhluk dengan tubuh raksasa,Quái vật có vóc dáng khổng lồ
AvgRole_1231_RoleName,aqXs,avg角色_AvgRole_C.csv,239,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1231_Tittle,aqXu,avg角色_AvgRole_C.csv,239,AvgRole,Character Title,,黑纱女人,Veiled Woman,Женщина в черной вуали,Mujer del Velo Negro,黒いヴェールの女,검은 망토를 두른 여성,Femme en Voile Noir,Frau in schwarzem Schleier,Mulher de Véu Negro,หญิงในผ้าคลุมดำ,Wanita Berjilbab Hitam,Người phụ nữ trong mạng che mặt đen
AvgRole_1232_RoleName,aqXv,avg角色_AvgRole_C.csv,240,AvgRole,Character Name,,士兵,Soldier,Солдат,Soldado,ソルジャー,병사,Soldat,Soldat,Soldado,ทหาร,Prajurit,Binh sĩ
AvgRole_1232_Tittle,aqXx,avg角色_AvgRole_C.csv,240,AvgRole,Character Title,,斯巴达士兵,Spartan Soldier,Спартанец,Soldado espartano,スパルタのソルジャー,스파르타 병사,Soldat spartiate,Spartanischer Soldat,Soldado espartano,ทหารสปาร์ตา,Prajurit Sparta,Binh sĩ Sparta
AvgRole_1233_RoleName,aqXy,avg角色_AvgRole_C.csv,241,AvgRole,Character Name,,士兵,Soldier,Солдат,Soldado,ソルジャー,병사,Soldat,Soldat,Soldado,ทหาร,Prajurit,Binh sĩ
AvgRole_1233_Tittle,aqXA,avg角色_AvgRole_C.csv,241,AvgRole,Character Title,,斯巴达士兵,Spartan Soldier,Спартанец,Soldado espartano,スパルタのソルジャー,스파르타 병사,Soldat spartiate,Spartanischer Soldat,Soldado espartano,ทหารสปาร์ตา,Prajurit Sparta,Binh sĩ Sparta
AvgRole_1234_RoleName,aqXB,avg角色_AvgRole_C.csv,242,AvgRole,Character Name,,奴隶,Slave,Раб,Esclavo,奴隷,노예,Esclave,Sklave,Escravo,ทาส,Budak,Nô lệ
AvgRole_1234_Tittle,aqXD,avg角色_AvgRole_C.csv,242,AvgRole,Character Title,,提洛人,The Tylos,Тилориане,Tilos,ティロ人,틸로스인,Télien,Tilos,Tilos,ชาวติโล,Orang Tilo,Người Tirlo
AvgRole_1235_RoleName,aqXE,avg角色_AvgRole_C.csv,243,AvgRole,Character Name,,奴隶,Slave,Раб,Esclavo,奴隷,노예,Esclave,Sklave,Escravo,ทาส,Budak,Nô lệ
AvgRole_1235_Tittle,aqXG,avg角色_AvgRole_C.csv,243,AvgRole,Character Title,,提洛人,The Tylos,Тилориане,Tilos,ティロ人,틸로스인,Télien,Tilos,Tilos,ชาวติโล,Orang Tilo,Người Tirlo
AvgRole_1236_RoleName,aqXH,avg角色_AvgRole_C.csv,244,AvgRole,Character Name,,奴隶,Slave,Раб,Esclavo,奴隷,노예,Esclave,Sklave,Escravo,ทาส,Budak,Nô lệ
AvgRole_1236_Tittle,aqXJ,avg角色_AvgRole_C.csv,244,AvgRole,Character Title,,提洛人,The Tylos,Тилориане,Tilos,ティロ人,틸로스인,Télien,Tilos,Tilos,ชาวติโล,Orang Tilo,Người Tirlo
AvgRole_1237_RoleName,aqXK,avg角色_AvgRole_C.csv,245,AvgRole,Character Name,,奴隶,Slave,Раб,Esclavo,奴隷,노예,Esclave,Sklave,Escravo,ทาส,Budak,Nô lệ
AvgRole_1237_Tittle,aqXM,avg角色_AvgRole_C.csv,245,AvgRole,Character Title,,提洛人,The Tylos,Тилориане,Tilos,ティロ人,틸로스인,Télien,Tilos,Tilos,ชาวติโล,Orang Tilo,Người Tirlo
AvgRole_1238_RoleName,aqXN,avg角色_AvgRole_C.csv,246,AvgRole,Character Name,,奴隶们,Slaves,Рабы,Esclavos,スレイブたち,노예들,Esclaves,Sklaven,Escravos,ทาส,Budak-budak,Nô lệ
AvgRole_1239_RoleName,aqXQ,avg角色_AvgRole_C.csv,247,AvgRole,Character Name,,掌政官夫人,Lady Regent,Супруга регента,Esposa del Gobernador,政務官夫人,섭정 부인,Dame du Régent,Regentin,Primeira-Dama do Governador,ภรรยาของคณบดี,Istri Pejabat,Phu nhân của quan chấp chính
AvgRole_1239_Tittle,aqXS,avg角色_AvgRole_C.csv,247,AvgRole,Character Title,,斯巴达贵族,Spartan Aristocrat,Знатные спартанцы,Noble espartano,スパルタの貴族,스파르타 귀족,Noble spartiate,Spartanischer Adliger,Nobre espartano,ขุนนางสปาร์ตา,Bangsawan Sparta,Quý tộc Sparta (Tây Ban Nha cổ đại)
AvgRole_1240_RoleName,aqXT,avg角色_AvgRole_C.csv,248,AvgRole,Character Name,,奴隶,Slave,Раб,Esclavo,奴隷,노예,Esclave,Sklave,Escravo,ทาส,Budak,Nô lệ
AvgRole_1240_Tittle,aqXV,avg角色_AvgRole_C.csv,248,AvgRole,Character Title,,提洛人,The Tylos,Тилориане,Tilos,ティロ人,틸로스인,Télien,Tilos,Tilos,ชาวติโล,Orang Tilo,Người Tirlo
AvgRole_1241_RoleName,aqXW,avg角色_AvgRole_C.csv,249,AvgRole,Character Name,,奴隶,Slave,Раб,Esclavo,奴隷,노예,Esclave,Sklave,Escravo,ทาส,Budak,Nô lệ
AvgRole_1241_Tittle,aqXY,avg角色_AvgRole_C.csv,249,AvgRole,Character Title,,提洛人,The Tylos,Тилориане,Tilos,ティロ人,틸로스인,Télien,Tilos,Tilos,ชาวติโล,Orang Tilo,Người Tirlo
AvgRole_1242_RoleName,aqXZ,avg角色_AvgRole_C.csv,250,AvgRole,Character Name,,斯巴达贵族,Spartan Aristocrat,Знатные спартанцы,Noble espartano,スパルタの貴族,스파르타 귀족,Noble spartiate,Spartanischer Adliger,Nobre espartano,ขุนนางสปาร์ตา,Bangsawan Sparta,Quý tộc Sparta (Tây Ban Nha cổ đại)
AvgRole_1243_RoleName,aqYc,avg角色_AvgRole_C.csv,251,AvgRole,Character Name,,士兵们,Soldiers,Солдаты,Soldados,士兵たち,병사들,Soldats,Soldaten,Soldados,เหล่าทหาร,Prajurit-prajurit,Các binh sĩ
AvgRole_1244_RoleName,aqYf,avg角色_AvgRole_C.csv,252,AvgRole,Character Name,,血链·希洛,Helot: Catena,Илот-цепь,Helot-catena,血鎖・ヒロ,혈쇄·헬롯,Helot-catena,Helot-Katena,Helot-catena,ฮีลอต-คาเทน่า,Helot-catena,Helot-catena
AvgRole_1244_Sign,aqYg,avg角色_AvgRole_C.csv,252,AvgRole,Signature (Communicator),,别烦我,Leave me alone,Не тревожь меня,No me molestes,迷惑しないで,혼자 내버려 둬.,Ne m'embête pas,Lass mich in Ruhe,Não me incomode,อย่ามายุ่งกับฉัน,Jangan menggangguku,Để tôi yên
AvgRole_1245_RoleName,aqYi,avg角色_AvgRole_C.csv,253,AvgRole,Character Name,,拉蒙娜,Ramona,Рамона,Ramona,ラモナ,라모나,Ramona,Ramona,Ramona,ราโมนา,Ramona,Ramona
AvgRole_1245_Sign,aqYj,avg角色_AvgRole_C.csv,253,AvgRole,Signature (Communicator),,等待与你相见。,Looking forward to meeting you.,Жду встречи с тобой.,Esperando verte,あなたに会うのを楽しみにしています。,당신과 만날 날을 기다립니다.,: Attendre de te rencontrer,Warten auf dich,Esperando para te encontrar,รอพบคุณ。,Menunggu untuk bertemu denganmu.,Mong được gặp bạn.
AvgRole_1246_RoleName,aqYl,avg角色_AvgRole_C.csv,254,AvgRole,Character Name,,「朵尔」,"""Doll""",《дора》,「Muñeca」,「ドル」,「돌」,「Doll」,「Puppe」,「Boneca」,「ดอร์」,「Boneka」,「đóa」
AvgRole_1246_Sign,aqYm,avg角色_AvgRole_C.csv,254,AvgRole,Signature (Communicator),,睁大眼看看吧，这世界的虚妄。,Open your eyes—see the hollowness beneath it all.,"Посмотри внимательно, на этот мираж мира.","Mira bien, la falsedad de este mundo",目を大きく開けて見てみなさい、この世界の虚妄を。,눈을 크게 뜨고 봐. 이 세상이 얼마나 허무한지를.,Ouvre grand les yeux et regarde l'illusion de ce monde,Mach die Augen auf und sieh die Täuschung dieser Welt,Abra bem os olhos e veja a ilusão deste mundo,ลองลืมตาดูสิ ความไม่มั่นคงของโลกนี้,"Buka matamu lebar-lebar dan lihatlah, betapa hampa dunia ini.","Hãy mở to mắt ra mà nhìn, sự hư vọng của thế giới này."
AvgRole_1247_RoleName,aqYo,avg角色_AvgRole_C.csv,255,AvgRole,Character Name,,以格伦,Iglenn,Гленн,Glen,グレンで,이글렌,Avec Glen,Mit Glen,Glen,อีเกิร์น,Iglen,Glen
AvgRole_1247_Tittle,aqYq,avg角色_AvgRole_C.csv,255,AvgRole,Character Title,,非利士新任领袖,New Leader of the Philistines,Новый вождь филистимлян,Nuevo Líder Filisteo,フィリスタインの新しいリーダー,블레셋의 새로운 지도자,Nouveau chef philistin,Neuer Anführer der Philister,Novo Líder Filisteu,ผู้นำคนใหม่ของชาวฟิลิสเตีย,Pemimpin baru Filistin,Lãnh tụ mới của người Philistia (một nhóm dân tộc cổ đại)
AvgRole_1248_RoleName,aqYr,avg角色_AvgRole_C.csv,256,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1249_RoleName,aqYu,avg角色_AvgRole_C.csv,257,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1250_RoleName,aqYx,avg角色_AvgRole_C.csv,258,AvgRole,Character Name,,姐姐？,Sister?,Сестра?,¿Hermana?,おねえさん？,누나?,Grande sœur ?,Schwester?,Irmã?,พี่สาว?,Kakak?,Chị?
AvgRole_1251_RoleName,aqYA,avg角色_AvgRole_C.csv,259,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1252_RoleName,aqYD,avg角色_AvgRole_C.csv,260,AvgRole,Character Name,,维克,Vick,Вик,Vic,ヴィック,빅,: Vic,Vic,Vic,วิค,Vik,Vic
AvgRole_1253_RoleName,aqYG,avg角色_AvgRole_C.csv,261,AvgRole,Character Name,,审查会队长,Committee Squad Captain,Капитан рассмотрения дела,Capitán del Comité de Censura,審査会キャプテン,심사회 대장,Capitaine du Comité de Censure,Prüfungsausschuss-Kapitän,Capitão do Comitê de Censura,หัวหน้าทีมคณะกรรมการตรวจสอบ,Ketua Komite,Đội trưởng hội nghị thẩm tra
AvgRole_1254_RoleName,aqYJ,avg角色_AvgRole_C.csv,262,AvgRole,Character Name,,「塔薇」之声,"""Tawil's Voice""",《Тави》голос,「La voz de Tawil」,「タヴィ」の声,「타비」의 목소리,「Voix de Tawil」,「Stimme von „Tawil“」,「Voz de Tawil」,「ทาวี」เสียง,「Suara Tawil」,「Tà Vy」giọng nói
AvgRole_1255_RoleName,aqYM,avg角色_AvgRole_C.csv,263,AvgRole,Character Name,,审判所士兵,Inquisition's Soldier,Солдат суда,Soldado del Tribunal,審判所兵士,심판소 병사,Soldat du tribunal,Gerichtssoldat,Soldado do Tribunal,ทหารศาล,Prajurit Pengadilan,Lính của Tòa Án
AvgRole_1256_RoleName,aqYP,avg角色_AvgRole_C.csv,264,AvgRole,Character Name,,审判所士兵,Inquisition's Soldier,Солдат суда,Soldado del Tribunal,審判所兵士,심판소 병사,Soldat du tribunal,Gerichtssoldat,Soldado do Tribunal,ทหารศาล,Prajurit Pengadilan,Lính của Tòa Án
AvgRole_1257_RoleName,aqYS,avg角色_AvgRole_C.csv,265,AvgRole,Character Name,,洛佩兹太太,Mrs. Lopez,Госпожа Лопес,Señora López,ロペス夫人,로페즈 부인,Madame Lopez,Frau Lopez,Sra. Lopez,คุณนายโลเปซ,Ibu Lopez,Bà Lopez kính mến
AvgRole_1258_RoleName,aqYV,avg角色_AvgRole_C.csv,266,AvgRole,Character Name,,躯体主人,The Body's Master,Хозяин тела,Dueño del cuerpo,からだのしゅじん,육체의 주인,Propriétaire du corps,Körperbesitzer,Dono do corpo,ร่างกายผู้เป็นเจ้าของ,Pemilik Tubuh,Thân thể của chủ
AvgRole_1259_RoleName,aqYY,avg角色_AvgRole_C.csv,267,AvgRole,Character Name,,？？？？,????,#N/A,#N/A,#N/A,????,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1260_RoleName,aqZb,avg角色_AvgRole_C.csv,268,AvgRole,Character Name,,女人,Woman,Женщина,Mujer,女性,여성,Femme,Frau,Mulher,ผู้หญิง,Perempuan,Phụ nữ
AvgRole_1261_RoleName,aqZe,avg角色_AvgRole_C.csv,269,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1262_RoleName,aqZh,avg角色_AvgRole_C.csv,270,AvgRole,Character Name,,老弗里曼,Old Freeman,Старый Фримен,Viejo Freeman,おじいさんフリーマン,늙은 프리맨,Vieux Freeman,Alter Freeman,Velho Freeman,ลุงฟรีแมน,Tuan Freeman,Ông Freeman
AvgRole_1263_RoleName,aqZk,avg角色_AvgRole_C.csv,271,AvgRole,Character Name,,猎颅者,Skull Hunter,Охотник за черепами,Cazador de cráneos,ヘッドハンター,두개골 사냥꾼,Chasseur de têtes,Schädeljäger,Caçadores de crânios,นักล่ากะโหลก,Pemburu Tengkorak,Thợ săn sọ
